unique_id,salzone,season,station,sampledate,samplenumber,metric,value,score,ibi_score,rating
we4.2_ap_fs1_2015-04-08,p,spring,we4.2,2015-04-08,fs1,doc,2.2305,5,3.95,fair_good
le5.5-w_ap_fs1_2015-04-08,p,spring,le5.5-w,2015-04-08,fs1,doc,2.169,5,2.19,fair_poor
cb7.4_ap_fs1_2015-05-05,p,spring,cb7.4,2015-05-05,fs1,doc,2.069,5,2.96,fair
cb7.3e_ap_fs1_2015-05-05,p,spring,cb7.3e,2015-05-05,fs1,doc,2.243,5,3.36,fair_good
we4.2_ap_fs1_2015-05-07,p,spring,we4.2,2015-05-07,fs1,doc,2.456,5,3.44,fair_good
le5.5-w_ap_fs1_2015-05-07,p,spring,le5.5-w,2015-05-07,fs1,doc,2.208,5,3.95,fair_good
le5.4_ap_fs1_2016-03-01,p,spring,le5.4,2016-03-01,fs1,doc,,,1.49,poor
le5.5-w_ap_fs1_2016-03-14,p,spring,le5.5-w,2016-03-14,fs1,doc,2.577,3,1.79,poor
we4.2_ap_fs1_2016-03-14,p,spring,we4.2,2016-03-14,fs1,doc,2.536,3,2.19,fair_poor
cb6.4_ap_fs1_2016-03-14,p,spring,cb6.4,2016-03-14,fs1,doc,2.096,5,2.58,fair_poor
cb7.3e_ap_fs1_2016-03-15,p,spring,cb7.3e,2016-03-15,fs1,doc,1.6265,5,2.47,fair_poor
cb7.4_ap_fs1_2016-03-16,p,spring,cb7.4,2016-03-16,fs1,doc,1.811,5,3.96,fair_good
le5.5-w_ap_fs1_2016-04-18,p,spring,le5.5-w,2016-04-18,fs1,doc,2.195,5,1.98,poor
cb7.4_ap_fs1_2016-04-18,p,spring,cb7.4,2016-04-18,fs1,doc,1.691,5,3.94,fair_good
cb7.3e_ap_fs1_2016-04-18,p,spring,cb7.3e,2016-04-18,fs1,doc,1.757,5,2.47,fair_poor
cb6.4_ap_fs1_2016-04-18,p,spring,cb6.4,2016-04-18,fs1,doc,2.296,5,1.98,poor
we4.2_ap_fs1_2016-04-18,p,spring,we4.2,2016-04-18,fs1,doc,2.446,5,2.48,fair_poor
cb7.4_ap_fs1_2016-05-10,p,spring,cb7.4,2016-05-10,fs1,doc,2.034,5,2.98,fair
cb7.3e_ap_fs1_2016-05-10,p,spring,cb7.3e,2016-05-10,fs1,doc,1.943,5,2.48,fair_poor
we4.2_ap_fs1_2016-05-10,p,spring,we4.2,2016-05-10,fs1,doc,2.512,3,2.19,fair_poor
cb7.3e_ap_fs1_2013-03-20,p,spring,cb7.3e,2013-03-20,fs1,pheophytin,1.58,1,3.45,fair_good
cb7.4_ap_fs1_2013-03-20,p,spring,cb7.4,2013-03-20,fs1,pheophytin,1.58,1,2.48,fair_poor
cb7.4_ap_fs1_2013-04-15,p,spring,cb7.4,2013-04-15,fs1,pheophytin,1.58,1,3.95,fair_good
cb7.3e_ap_fs1_2013-04-15,p,spring,cb7.3e,2013-04-15,fs1,pheophytin,1.58,1,2.96,fair
cb6.4_ap_fs1_2013-04-16,p,spring,cb6.4,2013-04-16,fs1,pheophytin,1.58,1,3.43,fair_good
we4.2_ap_fs1_2013-04-17,p,spring,we4.2,2013-04-17,fs1,pheophytin,1.58,1,1.98,poor
cb7.4_ap_fs1_2013-05-14,p,spring,cb7.4,2013-05-14,fs1,pheophytin,1.58,1,1.98,poor
cb7.3e_ap_fs1_2013-05-14,p,spring,cb7.3e,2013-05-14,fs1,pheophytin,1.58,1,2.49,fair_poor
cb7.3e_ap_fs1_2014-03-19,p,spring,cb7.3e,2014-03-19,fs1,pheophytin,1.2517,1,2.59,fair_poor
cb6.4_ap_fs1_2014-03-20,p,spring,cb6.4,2014-03-20,fs1,pheophytin,1.2517,1,2.97,fair
we4.2_ap_fs1_2014-03-20,p,spring,we4.2,2014-03-20,fs1,pheophytin,1.2517,1,1.79,poor
cb7.4_ap_fs1_2014-03-21,p,spring,cb7.4,2014-03-21,fs1,pheophytin,1.2517,1,1.98,poor
le5.5-w_ap_fs1_2014-03-21,p,spring,le5.5-w,2014-03-21,fs1,pheophytin,1.8156,1,1,poor
cb7.4_ap_fs1_2014-04-14,p,spring,cb7.4,2014-04-14,fs1,pheophytin,1.2517,1,3.45,fair_good
cb7.3e_ap_fs1_2014-04-21,p,spring,cb7.3e,2014-04-21,fs1,pheophytin,1.2517,1,2.97,fair
cb7.4_ap_fs1_2015-03-09,p,spring,cb7.4,2015-03-09,fs1,pheophytin,0.313,5,4.92,good
cb7.3e_ap_fs1_2015-03-09,p,spring,cb7.3e,2015-03-09,fs1,pheophytin,0.313,5,4.94,good
cb6.4_ap_fs1_2015-03-09,p,spring,cb6.4,2015-03-09,fs1,pheophytin,0.313,5,4.93,good
we4.2_ap_fs1_2015-03-09,p,spring,we4.2,2015-03-09,fs1,pheophytin,0.82236,3,3.96,fair_good
le5.5-w_ap_fs1_2015-03-09,p,spring,le5.5-w,2015-03-09,fs1,pheophytin,0.51264,5,2.57,fair_poor
cb6.1_ap_fs1_2015-03-12,p,spring,cb6.1,2015-03-12,fs1,pheophytin,0.41652,5,4.89,good
cb7.4_ap_fs1_2015-04-06,p,spring,cb7.4,2015-04-06,fs1,pheophytin,0.313,5,4.96,good
cb7.3e_ap_fs1_2015-04-06,p,spring,cb7.3e,2015-04-06,fs1,pheophytin,0.313,5,4.95,good
cb6.4_ap_fs1_2015-04-07,p,spring,cb6.4,2015-04-07,fs1,pheophytin,0.313,5,4.94,good
we4.2_ap_fs1_2015-04-08,p,spring,we4.2,2015-04-08,fs1,pheophytin,0.313,5,3.95,fair_good
le5.5-w_ap_fs1_2015-04-08,p,spring,le5.5-w,2015-04-08,fs1,pheophytin,1.5486,1,2.19,fair_poor
cb7.4_ap_fs1_2015-05-05,p,spring,cb7.4,2015-05-05,fs1,pheophytin,0.313,5,2.96,fair
cb7.3e_ap_fs1_2015-05-05,p,spring,cb7.3e,2015-05-05,fs1,pheophytin,0.313,5,3.36,fair_good
we4.2_ap_fs1_2015-05-07,p,spring,we4.2,2015-05-07,fs1,pheophytin,0.313,5,3.44,fair_good
le5.5-w_ap_fs1_2015-05-07,p,spring,le5.5-w,2015-05-07,fs1,pheophytin,0.313,5,3.95,fair_good
le5.4_ap_fs1_2016-03-01,p,spring,le5.4,2016-03-01,fs1,pheophytin,3.64,1,1.49,poor
le5.5-w_ap_fs1_2016-03-14,p,spring,le5.5-w,2016-03-14,fs1,pheophytin,2.00784,1,1.79,poor
we4.2_ap_fs1_2016-03-14,p,spring,we4.2,2016-03-14,fs1,pheophytin,1.368,1,2.19,fair_poor
cb6.4_ap_fs1_2016-03-14,p,spring,cb6.4,2016-03-14,fs1,pheophytin,1.368,1,2.58,fair_poor
cb7.3e_ap_fs1_2016-03-15,p,spring,cb7.3e,2016-03-15,fs1,pheophytin,1.368,1,2.47,fair_poor
cb7.4_ap_fs1_2016-03-16,p,spring,cb7.4,2016-03-16,fs1,pheophytin,1.368,1,3.96,fair_good
le5.5-w_ap_fs1_2016-04-18,p,spring,le5.5-w,2016-04-18,fs1,pheophytin,1.368,1,1.98,poor
cb7.4_ap_fs1_2016-04-18,p,spring,cb7.4,2016-04-18,fs1,pheophytin,1.368,1,3.94,fair_good
cb7.3e_ap_fs1_2016-04-18,p,spring,cb7.3e,2016-04-18,fs1,pheophytin,1.368,1,2.47,fair_poor
cb6.4_ap_fs1_2016-04-18,p,spring,cb6.4,2016-04-18,fs1,pheophytin,1.368,1,1.98,poor
we4.2_ap_fs1_2016-04-18,p,spring,we4.2,2016-04-18,fs1,pheophytin,1.368,1,2.48,fair_poor
cb7.4_ap_fs1_2016-05-10,p,spring,cb7.4,2016-05-10,fs1,pheophytin,1.368,1,2.98,fair
cb7.3e_ap_fs1_2016-05-10,p,spring,cb7.3e,2016-05-10,fs1,pheophytin,1.368,1,2.48,fair_poor
we4.2_ap_fs1_2016-05-10,p,spring,we4.2,2016-05-10,fs1,pheophytin,1.368,1,2.19,fair_poor
cb7.3e_ap_fs1_2013-03-20,p,spring,cb7.3e,2013-03-20,fs1,total_phyto_biomass,270.2334634,,3.45,fair_good
cb7.4_ap_fs1_2013-03-20,p,spring,cb7.4,2013-03-20,fs1,total_phyto_biomass,332.29911567,,2.48,fair_poor
cb7.4_ap_fs1_2013-04-15,p,spring,cb7.4,2013-04-15,fs1,total_phyto_biomass,761.81379584,,3.95,fair_good
cb7.3e_ap_fs1_2013-04-15,p,spring,cb7.3e,2013-04-15,fs1,total_phyto_biomass,135.77546069,,2.96,fair
cb6.4_ap_fs1_2013-04-16,p,spring,cb6.4,2013-04-16,fs1,total_phyto_biomass,697.24797004,,3.43,fair_good
we4.2_ap_fs1_2013-04-17,p,spring,we4.2,2013-04-17,fs1,total_phyto_biomass,454.52251829,,1.98,poor
cb7.4_ap_fs1_2013-05-14,p,spring,cb7.4,2013-05-14,fs1,total_phyto_biomass,429.20232181,,1.98,poor
cb7.3e_ap_fs1_2013-05-14,p,spring,cb7.3e,2013-05-14,fs1,total_phyto_biomass,670.07878785,,2.49,fair_poor
cb7.3e_ap_fs1_2014-03-19,p,spring,cb7.3e,2014-03-19,fs1,total_phyto_biomass,1246.54826054,1,2.59,fair_poor
cb6.4_ap_fs1_2014-03-20,p,spring,cb6.4,2014-03-20,fs1,total_phyto_biomass,929.4162165,,2.97,fair
we4.2_ap_fs1_2014-03-20,p,spring,we4.2,2014-03-20,fs1,total_phyto_biomass,3653.29772058,1,1.79,poor
cb7.4_ap_fs1_2014-03-21,p,spring,cb7.4,2014-03-21,fs1,total_phyto_biomass,328.3629781,,1.98,poor
le5.5-w_ap_fs1_2014-03-21,p,spring,le5.5-w,2014-03-21,fs1,total_phyto_biomass,718.71027141,,1,poor
cb7.4_ap_fs1_2014-04-14,p,spring,cb7.4,2014-04-14,fs1,total_phyto_biomass,540.04001495,,3.45,fair_good
cb7.3e_ap_fs1_2014-04-21,p,spring,cb7.3e,2014-04-21,fs1,total_phyto_biomass,945.7532771,,2.97,fair
cb7.4_ap_fs1_2015-03-09,p,spring,cb7.4,2015-03-09,fs1,total_phyto_biomass,529.21895944,,4.92,good
cb7.3e_ap_fs1_2015-03-09,p,spring,cb7.3e,2015-03-09,fs1,total_phyto_biomass,296.44626438,,4.94,good
cb6.4_ap_fs1_2015-03-09,p,spring,cb6.4,2015-03-09,fs1,total_phyto_biomass,405.37119204,,4.93,good
we4.2_ap_fs1_2015-03-09,p,spring,we4.2,2015-03-09,fs1,total_phyto_biomass,741.78153047,,3.96,fair_good
le5.5-w_ap_fs1_2015-03-09,p,spring,le5.5-w,2015-03-09,fs1,total_phyto_biomass,1216.71523698,1,2.57,fair_poor
cb6.1_ap_fs1_2015-03-12,p,spring,cb6.1,2015-03-12,fs1,total_phyto_biomass,546.76479306,,4.89,good
cb7.4_ap_fs1_2015-04-06,p,spring,cb7.4,2015-04-06,fs1,total_phyto_biomass,533.02297417,,4.96,good
cb7.3e_ap_fs1_2015-04-06,p,spring,cb7.3e,2015-04-06,fs1,total_phyto_biomass,835.95490165,,4.95,good
cb6.4_ap_fs1_2015-04-07,p,spring,cb6.4,2015-04-07,fs1,total_phyto_biomass,538.28947494,,4.94,good
we4.2_ap_fs1_2015-04-08,p,spring,we4.2,2015-04-08,fs1,total_phyto_biomass,660.02371413,,3.95,fair_good
le5.5-w_ap_fs1_2015-04-08,p,spring,le5.5-w,2015-04-08,fs1,total_phyto_biomass,1355.2769638,1,2.19,fair_poor
cb7.4_ap_fs1_2015-05-05,p,spring,cb7.4,2015-05-05,fs1,total_phyto_biomass,281.65434494,,2.96,fair
cb7.3e_ap_fs1_2015-05-05,p,spring,cb7.3e,2015-05-05,fs1,total_phyto_biomass,1179.02634617,1,3.36,fair_good
we4.2_ap_fs1_2015-05-07,p,spring,we4.2,2015-05-07,fs1,total_phyto_biomass,494.75584893,,3.44,fair_good
le5.5-w_ap_fs1_2015-05-07,p,spring,le5.5-w,2015-05-07,fs1,total_phyto_biomass,917.40877557,,3.95,fair_good
le5.4_ap_fs1_2016-03-01,p,spring,le5.4,2016-03-01,fs1,total_phyto_biomass,1485.17638151,1,1.49,poor
le5.5-w_ap_fs1_2016-03-14,p,spring,le5.5-w,2016-03-14,fs1,total_phyto_biomass,1225.78474264,1,1.79,poor
we4.2_ap_fs1_2016-03-14,p,spring,we4.2,2016-03-14,fs1,total_phyto_biomass,1321.29008753,1,2.19,fair_poor
cb6.4_ap_fs1_2016-03-14,p,spring,cb6.4,2016-03-14,fs1,total_phyto_biomass,1431.1776574,1,2.58,fair_poor
cb7.3e_ap_fs1_2016-03-15,p,spring,cb7.3e,2016-03-15,fs1,total_phyto_biomass,446.69247376,,2.47,fair_poor
cb7.4_ap_fs1_2016-03-16,p,spring,cb7.4,2016-03-16,fs1,total_phyto_biomass,418.83514421,,3.96,fair_good
le5.5-w_ap_fs1_2016-04-18,p,spring,le5.5-w,2016-04-18,fs1,total_phyto_biomass,552.60362136,,1.98,poor
cb7.4_ap_fs1_2016-04-18,p,spring,cb7.4,2016-04-18,fs1,total_phyto_biomass,175.05901496,,3.94,fair_good
cb7.3e_ap_fs1_2016-04-18,p,spring,cb7.3e,2016-04-18,fs1,total_phyto_biomass,359.1105145,,2.47,fair_poor
cb6.4_ap_fs1_2016-04-18,p,spring,cb6.4,2016-04-18,fs1,total_phyto_biomass,233.31119991,,1.98,poor
we4.2_ap_fs1_2016-04-18,p,spring,we4.2,2016-04-18,fs1,total_phyto_biomass,548.74208248,,2.48,fair_poor
cb7.4_ap_fs1_2016-05-10,p,spring,cb7.4,2016-05-10,fs1,total_phyto_biomass,441.19312099,,2.98,fair
cb7.3e_ap_fs1_2016-05-10,p,spring,cb7.3e,2016-05-10,fs1,total_phyto_biomass,405.11364038,,2.48,fair_poor
we4.2_ap_fs1_2016-05-10,p,spring,we4.2,2016-05-10,fs1,total_phyto_biomass,1203.45465635,1,2.19,fair_poor
cb7.3e_ap_fs1_2013-03-20,p,spring,cb7.3e,2013-03-20,fs1,pct_cryptophyte,,,3.45,fair_good
cb7.3e_ap_fs1_2013-03-20,p,spring,cb7.3e,2013-03-20,fs1,pct_cryptophyte,238.397122212215,1,3.45,fair_good
cb7.4_ap_fs1_2013-03-20,p,spring,cb7.4,2013-03-20,fs1,pct_cryptophyte,,,2.48,fair_poor
cb7.4_ap_fs1_2013-03-20,p,spring,cb7.4,2013-03-20,fs1,pct_cryptophyte,193.870151806173,1,2.48,fair_poor
cb7.4_ap_fs1_2013-04-15,p,spring,cb7.4,2013-04-15,fs1,pct_cryptophyte,,,3.95,fair_good
cb7.4_ap_fs1_2013-04-15,p,spring,cb7.4,2013-04-15,fs1,pct_cryptophyte,84.5651264807633,1,3.95,fair_good
cb7.3e_ap_fs1_2013-04-15,p,spring,cb7.3e,2013-04-15,fs1,pct_cryptophyte,,,2.96,fair
cb7.3e_ap_fs1_2013-04-15,p,spring,cb7.3e,2013-04-15,fs1,pct_cryptophyte,474.481026782072,1,2.96,fair
cb6.4_ap_fs1_2013-04-16,p,spring,cb6.4,2013-04-16,fs1,pct_cryptophyte,,,3.43,fair_good
cb6.4_ap_fs1_2013-04-16,p,spring,cb6.4,2013-04-16,fs1,pct_cryptophyte,92.3959376981824,1,3.43,fair_good
we4.2_ap_fs1_2013-04-17,p,spring,we4.2,2013-04-17,fs1,pct_cryptophyte,,,1.98,poor
we4.2_ap_fs1_2013-04-17,p,spring,we4.2,2013-04-17,fs1,pct_cryptophyte,141.737488039913,1,1.98,poor
cb7.4_ap_fs1_2013-05-14,p,spring,cb7.4,2013-05-14,fs1,pct_cryptophyte,,,1.98,poor
cb7.4_ap_fs1_2013-05-14,p,spring,cb7.4,2013-05-14,fs1,pct_cryptophyte,150.099094823906,1,1.98,poor
cb7.3e_ap_fs1_2013-05-14,p,spring,cb7.3e,2013-05-14,fs1,pct_cryptophyte,,,2.49,fair_poor
cb7.3e_ap_fs1_2013-05-14,p,spring,cb7.3e,2013-05-14,fs1,pct_cryptophyte,96.1422465061248,1,2.49,fair_poor
cb7.3e_ap_fs1_2014-03-19,p,spring,cb7.3e,2014-03-19,fs1,pct_cryptophyte,,,2.59,fair_poor
cb7.3e_ap_fs1_2014-03-19,p,spring,cb7.3e,2014-03-19,fs1,pct_cryptophyte,51.6810155204839,1,2.59,fair_poor
cb6.4_ap_fs1_2014-03-20,p,spring,cb6.4,2014-03-20,fs1,pct_cryptophyte,,,2.97,fair
cb6.4_ap_fs1_2014-03-20,p,spring,cb6.4,2014-03-20,fs1,pct_cryptophyte,69.3154249477204,1,2.97,fair
we4.2_ap_fs1_2014-03-20,p,spring,we4.2,2014-03-20,fs1,pct_cryptophyte,,,1.79,poor
we4.2_ap_fs1_2014-03-20,p,spring,we4.2,2014-03-20,fs1,pct_cryptophyte,17.6341718981973,1,1.79,poor
cb7.4_ap_fs1_2014-03-21,p,spring,cb7.4,2014-03-21,fs1,pct_cryptophyte,,,1.98,poor
cb7.4_ap_fs1_2014-03-21,p,spring,cb7.4,2014-03-21,fs1,pct_cryptophyte,196.194103162204,1,1.98,poor
le5.5-w_ap_fs1_2014-03-21,p,spring,le5.5-w,2014-03-21,fs1,pct_cryptophyte,,,1,poor
le5.5-w_ap_fs1_2014-03-21,p,spring,le5.5-w,2014-03-21,fs1,pct_cryptophyte,89.636787677477,1,1,poor
cb7.4_ap_fs1_2014-04-14,p,spring,cb7.4,2014-04-14,fs1,pct_cryptophyte,,,3.45,fair_good
cb7.4_ap_fs1_2014-04-14,p,spring,cb7.4,2014-04-14,fs1,pct_cryptophyte,119.292789824037,1,3.45,fair_good
cb7.3e_ap_fs1_2014-04-21,p,spring,cb7.3e,2014-04-21,fs1,pct_cryptophyte,,,2.97,fair
cb7.3e_ap_fs1_2014-04-21,p,spring,cb7.3e,2014-04-21,fs1,pct_cryptophyte,68.1180616127944,1,2.97,fair
cb7.4_ap_fs1_2015-03-09,p,spring,cb7.4,2015-03-09,fs1,pct_cryptophyte,,,4.92,good
cb7.4_ap_fs1_2015-03-09,p,spring,cb7.4,2015-03-09,fs1,pct_cryptophyte,121.731995520663,1,4.92,good
cb7.3e_ap_fs1_2015-03-09,p,spring,cb7.3e,2015-03-09,fs1,pct_cryptophyte,,,4.94,good
cb7.3e_ap_fs1_2015-03-09,p,spring,cb7.3e,2015-03-09,fs1,pct_cryptophyte,217.317226562921,1,4.94,good
cb6.4_ap_fs1_2015-03-09,p,spring,cb6.4,2015-03-09,fs1,pct_cryptophyte,,,4.93,good
cb6.4_ap_fs1_2015-03-09,p,spring,cb6.4,2015-03-09,fs1,pct_cryptophyte,158.923182665736,1,4.93,good
we4.2_ap_fs1_2015-03-09,p,spring,we4.2,2015-03-09,fs1,pct_cryptophyte,,,3.96,fair_good
we4.2_ap_fs1_2015-03-09,p,spring,we4.2,2015-03-09,fs1,pct_cryptophyte,86.8488596085441,1,3.96,fair_good
le5.5-w_ap_fs1_2015-03-09,p,spring,le5.5-w,2015-03-09,fs1,pct_cryptophyte,,,2.57,fair_poor
le5.5-w_ap_fs1_2015-03-09,p,spring,le5.5-w,2015-03-09,fs1,pct_cryptophyte,52.9481985940306,1,2.57,fair_poor
cb6.1_ap_fs1_2015-03-12,p,spring,cb6.1,2015-03-12,fs1,pct_cryptophyte,,,4.89,good
cb6.1_ap_fs1_2015-03-12,p,spring,cb6.1,2015-03-12,fs1,pct_cryptophyte,117.825582074248,1,4.89,good
cb7.4_ap_fs1_2015-04-06,p,spring,cb7.4,2015-04-06,fs1,pct_cryptophyte,,,4.96,good
cb7.4_ap_fs1_2015-04-06,p,spring,cb7.4,2015-04-06,fs1,pct_cryptophyte,120.863233147345,1,4.96,good
cb7.3e_ap_fs1_2015-04-06,p,spring,cb7.3e,2015-04-06,fs1,pct_cryptophyte,,,4.95,good
cb7.3e_ap_fs1_2015-04-06,p,spring,cb7.3e,2015-04-06,fs1,pct_cryptophyte,77.0650185468651,1,4.95,good
cb6.4_ap_fs1_2015-04-07,p,spring,cb6.4,2015-04-07,fs1,pct_cryptophyte,,,4.94,good
cb6.4_ap_fs1_2015-04-07,p,spring,cb6.4,2015-04-07,fs1,pct_cryptophyte,119.680734993343,1,4.94,good
we4.2_ap_fs1_2015-04-08,p,spring,we4.2,2015-04-08,fs1,pct_cryptophyte,,,3.95,fair_good
we4.2_ap_fs1_2015-04-08,p,spring,we4.2,2015-04-08,fs1,pct_cryptophyte,97.6069171770866,1,3.95,fair_good
le5.5-w_ap_fs1_2015-04-08,p,spring,le5.5-w,2015-04-08,fs1,pct_cryptophyte,,,2.19,fair_poor
le5.5-w_ap_fs1_2015-04-08,p,spring,le5.5-w,2015-04-08,fs1,pct_cryptophyte,47.5348447002062,1,2.19,fair_poor
cb7.4_ap_fs1_2015-05-05,p,spring,cb7.4,2015-05-05,fs1,pct_cryptophyte,,,2.96,fair
cb7.4_ap_fs1_2015-05-05,p,spring,cb7.4,2015-05-05,fs1,pct_cryptophyte,228.730290007505,1,2.96,fair
cb7.3e_ap_fs1_2015-05-05,p,spring,cb7.3e,2015-05-05,fs1,pct_cryptophyte,,,3.36,fair_good
cb7.3e_ap_fs1_2015-05-05,p,spring,cb7.3e,2015-05-05,fs1,pct_cryptophyte,54.6407467562316,1,3.36,fair_good
we4.2_ap_fs1_2015-05-07,p,spring,we4.2,2015-05-07,fs1,pct_cryptophyte,,,3.44,fair_good
we4.2_ap_fs1_2015-05-07,p,spring,we4.2,2015-05-07,fs1,pct_cryptophyte,130.211457104198,1,3.44,fair_good
le5.5-w_ap_fs1_2015-05-07,p,spring,le5.5-w,2015-05-07,fs1,pct_cryptophyte,,,3.95,fair_good
le5.5-w_ap_fs1_2015-05-07,p,spring,le5.5-w,2015-05-07,fs1,pct_cryptophyte,70.2226550645028,1,3.95,fair_good
le5.4_ap_fs1_2016-03-01,p,spring,le5.4,2016-03-01,fs1,pct_cryptophyte,,,1.49,poor
le5.4_ap_fs1_2016-03-01,p,spring,le5.4,2016-03-01,fs1,pct_cryptophyte,43.3772586219694,1,1.49,poor
le5.5-w_ap_fs1_2016-03-14,p,spring,le5.5-w,2016-03-14,fs1,pct_cryptophyte,,,1.79,poor
le5.5-w_ap_fs1_2016-03-14,p,spring,le5.5-w,2016-03-14,fs1,pct_cryptophyte,52.5564381403957,1,1.79,poor
we4.2_ap_fs1_2016-03-14,p,spring,we4.2,2016-03-14,fs1,pct_cryptophyte,,,2.19,fair_poor
we4.2_ap_fs1_2016-03-14,p,spring,we4.2,2016-03-14,fs1,pct_cryptophyte,48.7575594549651,1,2.19,fair_poor
cb6.4_ap_fs1_2016-03-14,p,spring,cb6.4,2016-03-14,fs1,pct_cryptophyte,,,2.58,fair_poor
cb6.4_ap_fs1_2016-03-14,p,spring,cb6.4,2016-03-14,fs1,pct_cryptophyte,45.0138944434307,1,2.58,fair_poor
cb7.3e_ap_fs1_2016-03-15,p,spring,cb7.3e,2016-03-15,fs1,pct_cryptophyte,,,2.47,fair_poor
cb7.3e_ap_fs1_2016-03-15,p,spring,cb7.3e,2016-03-15,fs1,pct_cryptophyte,144.221995633204,1,2.47,fair_poor
cb7.4_ap_fs1_2016-03-16,p,spring,cb7.4,2016-03-16,fs1,pct_cryptophyte,,,3.96,fair_good
cb7.4_ap_fs1_2016-03-16,p,spring,cb7.4,2016-03-16,fs1,pct_cryptophyte,153.814408581957,1,3.96,fair_good
le5.5-w_ap_fs1_2016-04-18,p,spring,le5.5-w,2016-04-18,fs1,pct_cryptophyte,,,1.98,poor
le5.5-w_ap_fs1_2016-04-18,p,spring,le5.5-w,2016-04-18,fs1,pct_cryptophyte,116.580633042994,1,1.98,poor
cb7.4_ap_fs1_2016-04-18,p,spring,cb7.4,2016-04-18,fs1,pct_cryptophyte,,,3.94,fair_good
cb7.4_ap_fs1_2016-04-18,p,spring,cb7.4,2016-04-18,fs1,pct_cryptophyte,368.006640587577,1,3.94,fair_good
cb7.3e_ap_fs1_2016-04-18,p,spring,cb7.3e,2016-04-18,fs1,pct_cryptophyte,,,2.47,fair_poor
cb7.3e_ap_fs1_2016-04-18,p,spring,cb7.3e,2016-04-18,fs1,pct_cryptophyte,179.395694079573,1,2.47,fair_poor
cb6.4_ap_fs1_2016-04-18,p,spring,cb6.4,2016-04-18,fs1,pct_cryptophyte,,,1.98,poor
cb6.4_ap_fs1_2016-04-18,p,spring,cb6.4,2016-04-18,fs1,pct_cryptophyte,276.124249606754,1,1.98,poor
we4.2_ap_fs1_2016-04-18,p,spring,we4.2,2016-04-18,fs1,pct_cryptophyte,,,2.48,fair_poor
we4.2_ap_fs1_2016-04-18,p,spring,we4.2,2016-04-18,fs1,pct_cryptophyte,117.401019635391,1,2.48,fair_poor
cb7.4_ap_fs1_2016-05-10,p,spring,cb7.4,2016-05-10,fs1,pct_cryptophyte,,,2.98,fair
cb7.4_ap_fs1_2016-05-10,p,spring,cb7.4,2016-05-10,fs1,pct_cryptophyte,146.019683750827,1,2.98,fair
cb7.3e_ap_fs1_2016-05-10,p,spring,cb7.3e,2016-05-10,fs1,pct_cryptophyte,,,2.48,fair_poor
cb7.3e_ap_fs1_2016-05-10,p,spring,cb7.3e,2016-05-10,fs1,pct_cryptophyte,159.024218339256,1,2.48,fair_poor
we4.2_ap_fs1_2016-05-10,p,spring,we4.2,2016-05-10,fs1,pct_cryptophyte,,,2.19,fair_poor
we4.2_ap_fs1_2016-05-10,p,spring,we4.2,2016-05-10,fs1,pct_cryptophyte,53.5316222011974,1,2.19,fair_poor
cb7.3e_ap_fs1_2013-03-20,p,spring,cb7.3e,2013-03-20,fs1,prorocentrum_minimum_abundance,,,3.45,fair_good
cb7.4_ap_fs1_2013-03-20,p,spring,cb7.4,2013-03-20,fs1,prorocentrum_minimum_abundance,,,2.48,fair_poor
cb7.4_ap_fs1_2013-04-15,p,spring,cb7.4,2013-04-15,fs1,prorocentrum_minimum_abundance,,,3.95,fair_good
cb7.4_ap_fs1_2013-04-15,p,spring,cb7.4,2013-04-15,fs1,prorocentrum_minimum_abundance,3912077,1,3.95,fair_good
cb7.3e_ap_fs1_2013-04-15,p,spring,cb7.3e,2013-04-15,fs1,prorocentrum_minimum_abundance,,,2.96,fair
cb7.3e_ap_fs1_2013-04-15,p,spring,cb7.3e,2013-04-15,fs1,prorocentrum_minimum_abundance,2562924,1,2.96,fair
cb6.4_ap_fs1_2013-04-16,p,spring,cb6.4,2013-04-16,fs1,prorocentrum_minimum_abundance,,,3.43,fair_good
cb6.4_ap_fs1_2013-04-16,p,spring,cb6.4,2013-04-16,fs1,prorocentrum_minimum_abundance,12264306,1,3.43,fair_good
we4.2_ap_fs1_2013-04-17,p,spring,we4.2,2013-04-17,fs1,prorocentrum_minimum_abundance,,,1.98,poor
we4.2_ap_fs1_2013-04-17,p,spring,we4.2,2013-04-17,fs1,prorocentrum_minimum_abundance,3521087,1,1.98,poor
cb7.4_ap_fs1_2013-05-14,p,spring,cb7.4,2013-05-14,fs1,prorocentrum_minimum_abundance,,,1.98,poor
cb7.3e_ap_fs1_2013-05-14,p,spring,cb7.3e,2013-05-14,fs1,prorocentrum_minimum_abundance,,,2.49,fair_poor
cb7.3e_ap_fs1_2014-03-19,p,spring,cb7.3e,2014-03-19,fs1,prorocentrum_minimum_abundance,,,2.59,fair_poor
cb7.3e_ap_fs1_2014-03-19,p,spring,cb7.3e,2014-03-19,fs1,prorocentrum_minimum_abundance,5933611,1,2.59,fair_poor
cb6.4_ap_fs1_2014-03-20,p,spring,cb6.4,2014-03-20,fs1,prorocentrum_minimum_abundance,,,2.97,fair
cb6.4_ap_fs1_2014-03-20,p,spring,cb6.4,2014-03-20,fs1,prorocentrum_minimum_abundance,11033752,1,2.97,fair
we4.2_ap_fs1_2014-03-20,p,spring,we4.2,2014-03-20,fs1,prorocentrum_minimum_abundance,,,1.79,poor
